Date,MeanR,StdR,Code
24/07/2020,1.095533953,0.040893142,KR
25/07/2020,1.110866207,0.041110549,KR
26/07/2020,1.037579196,0.03964054,KR
27/07/2020,1.01657326,0.038693797,KR
28/07/2020,1.023292673,0.038387996,KR
29/07/2020,0.956622711,0.036609372,KR
30/07/2020,0.923483856,0.036387373,KR
31/07/2020,0.921767799,0.037007154,KR
01/08/2020,0.927247958,0.036973467,KR
02/08/2020,0.936917534,0.037634651,KR
03/08/2020,0.931893837,0.0375214,KR
04/08/2020,0.897353887,0.037120503,KR
05/08/2020,0.886298443,0.036573868,KR
06/08/2020,0.869866052,0.037717551,KR
07/08/2020,0.773877571,0.035743104,KR
10/03/2020,1.115139641,0.144773458,KW
11/03/2020,0.863360611,0.124749072,KW
12/03/2020,0.700569071,0.114002406,KW
13/03/2020,0.692099775,0.116806275,KW
14/03/2020,1.228738316,0.160537639,KW
15/03/2020,1.415335971,0.169185835,KW
16/03/2020,1.354297672,0.165521166,KW
17/03/2020,1.410018355,0.163215336,KW
18/03/2020,1.540066429,0.165439414,KW
19/03/2020,1.490712921,0.155306724,KW
20/03/2020,1.54364316,0.153947406,KW
21/03/2020,1.615888183,0.15056849,KW
22/03/2020,1.589160077,0.144097745,KW
23/03/2020,1.457143444,0.132145142,KW
24/03/2020,1.309543378,0.119811413,KW
25/03/2020,1.238857878,0.112635823,KW
26/03/2020,1.232657337,0.110970894,KW
27/03/2020,1.341788459,0.111198593,KW
28/03/2020,1.159393379,0.101256488,KW
29/03/2020,1.216448096,0.102088347,KW
30/03/2020,1.17814635,0.099584026,KW
31/03/2020,1.270039797,0.100998907,KW
01/04/2020,1.348228749,0.102488401,KW
02/04/2020,1.422197426,0.102285136,KW
03/04/2020,1.775326598,0.111289824,KW
04/04/2020,1.893670375,0.112398352,KW
05/04/2020,2.026318473,0.111840186,KW
06/04/2020,2.262152443,0.113922576,KW
07/04/2020,2.209489548,0.106102755,KW
08/04/2020,2.205621689,0.100172831,KW
09/04/2020,1.962168308,0.087882357,KW
10/04/2020,1.82983064,0.079514081,KW
11/04/2020,1.906869998,0.075788186,KW
12/04/2020,1.776043577,0.068111368,KW
13/04/2020,1.650577673,0.062152269,KW
14/04/2020,1.522151394,0.055820924,KW
15/04/2020,1.415491224,0.050239172,KW
16/04/2020,1.424994355,0.048440164,KW
17/04/2020,1.396749026,0.045701629,KW
18/04/2020,1.340790317,0.042637935,KW
19/04/2020,1.349640396,0.041695684,KW
20/04/2020,1.248350348,0.03815806,KW
21/04/2020,1.195498057,0.036153046,KW
22/04/2020,1.200843841,0.035267035,KW
23/04/2020,1.241608448,0.034465637,KW
24/04/2020,1.304378421,0.035307224,KW
25/04/2020,1.338627479,0.034650689,KW
26/04/2020,1.346117942,0.034383237,KW
27/04/2020,1.374139146,0.034129827,KW
28/04/2020,1.359166151,0.033031796,KW
29/04/2020,1.43343475,0.033725291,KW
30/04/2020,1.437581871,0.033499374,KW
01/05/2020,1.457570289,0.033072567,KW
02/05/2020,1.429448094,0.032415212,KW
03/05/2020,1.422573145,0.031426424,KW
04/05/2020,1.419686666,0.0310019,KW
05/05/2020,1.503343159,0.031534053,KW
06/05/2020,1.51320322,0.031116531,KW
07/05/2020,1.438826375,0.030235202,KW
08/05/2020,1.469141212,0.029578373,KW
09/05/2020,1.404155672,0.028167579,KW
10/05/2020,1.552138995,0.02985665,KW
11/05/2020,1.533773029,0.029258977,KW
12/05/2020,1.604922821,0.030464759,KW
13/05/2020,1.561149537,0.030088663,KW
14/05/2020,1.552800391,0.029728712,KW
15/05/2020,1.514744466,0.028623376,KW
16/05/2020,1.50472948,0.027934171,KW
17/05/2020,1.489016917,0.02721957,KW
18/05/2020,1.450484087,0.026011627,KW
19/05/2020,1.415135624,0.024744449,KW
20/05/2020,1.357511853,0.023303553,KW
21/05/2020,1.360345559,0.02239316,KW
22/05/2020,1.315643744,0.021004969,KW
23/05/2020,1.294338702,0.0198366,KW
24/05/2020,1.208831316,0.018101763,KW
25/05/2020,1.165984301,0.016794686,KW
26/05/2020,1.095534401,0.015296936,KW
27/05/2020,1.067147451,0.014043147,KW
28/05/2020,1.044066916,0.013005811,KW
29/05/2020,1.05152805,0.012422636,KW
30/05/2020,1.049983502,0.01174174,KW
31/05/2020,1.026019145,0.011123261,KW
01/06/2020,1.010653909,0.010667714,KW
02/06/2020,0.992744579,0.010294718,KW
03/06/2020,0.985638495,0.009841076,KW
04/06/2020,0.948443465,0.009700418,KW
05/06/2020,0.935382432,0.009367022,KW
06/06/2020,0.91039145,0.009357537,KW
07/06/2020,0.913371443,0.009285894,KW
08/06/2020,0.928328424,0.009323328,KW
09/06/2020,0.944575321,0.009374153,KW
10/06/2020,0.955727997,0.009526721,KW
11/06/2020,0.943685493,0.009379319,KW
12/06/2020,0.901639431,0.009236319,KW
13/06/2020,0.867882393,0.00931453,KW
14/06/2020,0.847663613,0.009368385,KW
15/06/2020,0.849272392,0.009690061,KW
16/06/2020,0.837050472,0.009890641,KW
17/06/2020,0.847439525,0.010234613,KW
18/06/2020,0.870215451,0.010652736,KW
19/06/2020,0.880218092,0.01090601,KW
20/06/2020,0.898504925,0.011123649,KW
21/06/2020,0.892404933,0.011252603,KW
22/06/2020,0.906784735,0.011270569,KW
23/06/2020,0.935872252,0.011560255,KW
24/06/2020,0.968412737,0.011714063,KW
25/06/2020,1.013096465,0.012030614,KW
26/06/2020,1.062128061,0.012010105,KW
27/06/2020,1.075929241,0.011879407,KW
28/06/2020,1.074280484,0.011706875,KW
29/06/2020,1.067335593,0.011511077,KW
30/06/2020,1.069751508,0.011275678,KW
01/07/2020,1.07558576,0.011308201,KW
02/07/2020,1.103778491,0.011371939,KW
03/07/2020,1.109499965,0.011370368,KW
04/07/2020,1.106964085,0.011279387,KW
05/07/2020,1.100228943,0.011190827,KW
06/07/2020,1.086726796,0.011264867,KW
07/07/2020,1.054448974,0.010866532,KW
08/07/2020,1.03249054,0.010688795,KW
09/07/2020,1.01677238,0.010507951,KW
10/07/2020,0.994375455,0.010188553,KW
11/07/2020,0.972383641,0.010064219,KW
12/07/2020,1.004202343,0.010209341,KW
13/07/2020,1.009896959,0.010110581,KW
14/07/2020,1.009065777,0.010076867,KW
15/07/2020,1.003672171,0.010227732,KW
16/07/2020,0.989953216,0.010083261,KW
17/07/2020,0.964302712,0.009876725,KW
18/07/2020,0.973322804,0.009913029,KW
19/07/2020,0.944235599,0.00982801,KW
20/07/2020,0.936859998,0.009798847,KW
21/07/2020,0.953959548,0.010104117,KW
22/07/2020,0.962380576,0.010106544,KW
23/07/2020,0.954757297,0.010202567,KW
24/07/2020,0.963494046,0.010259972,KW
25/07/2020,0.992583188,0.010438653,KW
26/07/2020,0.956519146,0.010171286,KW
27/07/2020,0.960383925,0.010263878,KW
28/07/2020,0.978091206,0.010418681,KW
29/07/2020,0.989254492,0.010458202,KW
30/07/2020,0.974074114,0.010399378,KW
31/07/2020,0.963528708,0.010391849,KW
01/08/2020,0.94710271,0.010332993,KW
02/08/2020,0.97268866,0.010480268,KW
03/08/2020,0.960211486,0.010392791,KW
04/08/2020,0.943939725,0.010326534,KW
05/08/2020,0.940240604,0.010491655,KW
06/08/2020,0.942205845,0.010495039,KW
07/08/2020,0.943748627,0.010665076,KW
31/03/2020,2.126524245,0.139596516,KZ
01/04/2020,1.953287181,0.118977672,KZ
02/04/2020,1.891208264,0.107674301,KZ
03/04/2020,1.746539431,0.095867933,KZ
04/04/2020,1.776372337,0.090360176,KZ
05/04/2020,1.72719122,0.085115608,KZ
06/04/2020,1.763724894,0.081738674,KZ
07/04/2020,1.635555948,0.073664161,KZ
08/04/2020,1.517017789,0.067008723,KZ
09/04/2020,1.436288206,0.061247829,KZ
10/04/2020,1.31387097,0.055934041,KZ
11/04/2020,1.189600201,0.050490546,KZ
12/04/2020,1.195069643,0.049579715,KZ
13/04/2020,1.368268413,0.051902407,KZ
14/04/2020,1.474056073,0.052913612,KZ
15/04/2020,1.420760043,0.050206053,KZ
16/04/2020,1.398054783,0.048457787,KZ
17/04/2020,1.462889382,0.048295044,KZ
18/04/2020,1.365721389,0.045398482,KZ
19/04/2020,1.287422325,0.042432158,KZ
20/04/2020,1.32927841,0.041604137,KZ
21/04/2020,1.376176708,0.041130019,KZ
22/04/2020,1.410060942,0.041567279,KZ
23/04/2020,1.417156869,0.039923209,KZ
24/04/2020,1.468285052,0.041026312,KZ
25/04/2020,1.419968962,0.038665961,KZ
26/04/2020,1.344638926,0.036258035,KZ
27/04/2020,1.24711514,0.033718265,KZ
28/04/2020,1.221480581,0.032481176,KZ
29/04/2020,1.205417344,0.031090036,KZ
30/04/2020,1.262962383,0.031675939,KZ
01/05/2020,1.246369855,0.03026235,KZ
02/05/2020,1.307387756,0.030534769,KZ
03/05/2020,1.250027366,0.028944423,KZ
04/05/2020,1.169632327,0.027368332,KZ
05/05/2020,1.13583467,0.026572917,KZ
06/05/2020,1.145182685,0.02617403,KZ
07/05/2020,1.119339432,0.025353517,KZ
08/05/2020,1.125784768,0.024638633,KZ
09/05/2020,1.114055162,0.02410433,KZ
10/05/2020,1.091881549,0.023471044,KZ
11/05/2020,1.072886767,0.023250403,KZ
12/05/2020,1.005429785,0.022138762,KZ
13/05/2020,1.011186597,0.022024346,KZ
14/05/2020,0.961374807,0.021213258,KZ
15/05/2020,0.930470365,0.020737989,KZ
16/05/2020,0.89559944,0.020362231,KZ
17/05/2020,1.021699389,0.022060957,KZ
18/05/2020,1.244398971,0.023949608,KZ
19/05/2020,1.15003483,0.02275292,KZ
20/05/2020,1.11564822,0.022471421,KZ
21/05/2020,1.135377514,0.022255587,KZ
22/05/2020,1.289378913,0.023784449,KZ
23/05/2020,1.187136925,0.023145246,KZ
24/05/2020,1.334721131,0.024215686,KZ
25/05/2020,1.394086657,0.024933794,KZ
26/05/2020,1.28908122,0.023880276,KZ
27/05/2020,1.283226081,0.023809431,KZ
28/05/2020,1.258314957,0.022882979,KZ
29/05/2020,1.273387347,0.022503256,KZ
30/05/2020,1.300653634,0.022564366,KZ
31/05/2020,1.286612117,0.021971745,KZ
01/06/2020,1.188026997,0.020879782,KZ
02/06/2020,1.207681182,0.020550354,KZ
03/06/2020,1.234148018,0.020153558,KZ
04/06/2020,1.128208263,0.018790726,KZ
05/06/2020,0.995432874,0.016984026,KZ
06/06/2020,1.028790669,0.01689379,KZ
07/06/2020,0.929981429,0.015501878,KZ
08/06/2020,0.874118762,0.01475539,KZ
09/06/2020,0.938715044,0.015492116,KZ
10/06/2020,0.934909584,0.015175171,KZ
11/06/2020,1.015070089,0.015885604,KZ
12/06/2020,0.936293074,0.015188286,KZ
13/06/2020,0.922378542,0.015013153,KZ
14/06/2020,0.880602579,0.01471072,KZ
15/06/2020,0.957466653,0.015622915,KZ
16/06/2020,0.993290504,0.015718326,KZ
17/06/2020,0.959387278,0.015492799,KZ
18/06/2020,0.964202381,0.015498255,KZ
19/06/2020,1.137530594,0.017068032,KZ
20/06/2020,1.190261008,0.017438222,KZ
21/06/2020,1.239459049,0.01783541,KZ
22/06/2020,1.274006833,0.018354712,KZ
23/06/2020,1.291816001,0.01859044,KZ
24/06/2020,1.290706288,0.018787038,KZ
25/06/2020,1.210189409,0.018048389,KZ
26/06/2020,1.27146955,0.018143425,KZ
27/06/2020,1.150178132,0.016954724,KZ
28/06/2020,1.247373348,0.017510479,KZ
29/06/2020,1.168252112,0.016667432,KZ
30/06/2020,1.153111264,0.01626223,KZ
01/07/2020,4.173717209,0.038733065,KZ
02/07/2020,3.437632809,0.101187002,KZ
03/07/2020,2.662464698,0.092633752,KZ
04/07/2020,2.108029565,0.067726596,KZ
05/07/2020,1.783261001,0.050531881,KZ
06/07/2020,1.574266538,0.039640163,KZ
07/07/2020,1.451645618,0.032652264,KZ
08/07/2020,1.314358491,0.026576693,KZ
09/07/2020,1.360349878,0.024852872,KZ
10/07/2020,1.328608527,0.022003688,KZ
11/07/2020,1.320480337,0.020568545,KZ
12/07/2020,1.219748623,0.017916609,KZ
13/07/2020,1.262854889,0.017153693,KZ
14/07/2020,1.251429308,0.015930439,KZ
15/07/2020,0.703059095,0.009118795,KZ
16/07/2020,0.712744721,0.00901714,KZ
17/07/2020,0.705942063,0.008833261,KZ
18/07/2020,0.700857209,0.00837009,KZ
19/07/2020,0.804350492,0.008999274,KZ
20/07/2020,0.865371102,0.008639024,KZ
21/07/2020,0.908509362,0.007952291,KZ
22/07/2020,0.930300701,0.007363454,KZ
23/07/2020,0.931540309,0.00698697,KZ
24/07/2020,0.944817698,0.00696833,KZ
25/07/2020,0.943053242,0.006787888,KZ
26/07/2020,1.009469886,0.006980768,KZ
27/07/2020,0.9331018,0.006483405,KZ
28/07/2020,0.929522324,0.0064135,KZ
29/07/2020,0.931026085,0.006485289,KZ
30/07/2020,0.930188938,0.006590424,KZ
31/07/2020,0.919739952,0.006720915,KZ
01/08/2020,0.932091311,0.006771177,KZ
02/08/2020,0.90779899,0.00666798,KZ
03/08/2020,0.899880452,0.006772156,KZ
04/08/2020,0.887235999,0.007001972,KZ
05/08/2020,0.952659013,0.007337059,KZ
06/08/2020,0.856983945,0.006976089,KZ
07/08/2020,0.83291158,0.006989457,KZ
15/03/2020,2.234071963,0.231457339,LB
16/03/2020,1.79849555,0.189356972,LB
17/03/2020,1.708336919,0.169190117,LB
18/03/2020,1.700595697,0.159511747,LB
19/03/2020,1.792431767,0.15726789,LB
20/03/2020,1.596063421,0.139721027,LB
21/03/2020,1.681268614,0.135803178,LB
22/03/2020,1.984212132,0.139989361,LB
23/03/2020,1.898270467,0.128763116,LB
24/03/2020,1.946638799,0.123083592,LB
25/03/2020,1.658060169,0.105930947,LB
26/03/2020,1.658695839,0.100018422,LB
27/03/2020,1.526383999,0.091080323,LB
28/03/2020,1.413968684,0.084048353,LB
29/03/2020,1.347559819,0.077501794,LB
30/03/2020,1.297245636,0.074157802,LB
31/03/2020,1.282874598,0.06997638,LB
01/04/2020,1.209469745,0.067299805,LB
02/04/2020,1.132407321,0.063116792,LB
03/04/2020,1.127609705,0.062685825,LB
04/04/2020,1.065692772,0.05975434,LB
05/04/2020,0.880495941,0.053017422,LB
06/04/2020,0.870985039,0.052763454,LB
07/04/2020,0.747928961,0.049538119,LB
08/04/2020,0.819400706,0.05266968,LB
09/04/2020,0.75295993,0.051714187,LB
10/04/2020,0.802318184,0.054210915,LB
11/04/2020,0.795510192,0.055260624,LB
12/04/2020,0.768186346,0.055511049,LB
13/04/2020,0.776300491,0.057080537,LB
14/04/2020,0.746190819,0.056953226,LB
15/04/2020,0.817562522,0.06129811,LB
16/04/2020,0.804591165,0.062118754,LB
17/04/2020,0.790614563,0.062489784,LB
18/04/2020,0.779758836,0.063492055,LB
19/04/2020,0.779252468,0.065303352,LB
20/04/2020,0.755940996,0.064649826,LB
21/04/2020,0.748137427,0.066417463,LB
22/04/2020,0.645543583,0.062720789,LB
23/04/2020,0.681886229,0.067307508,LB
24/04/2020,0.597091858,0.064461314,LB
25/04/2020,0.625437821,0.068395979,LB
26/04/2020,0.609448177,0.069826208,LB
27/04/2020,0.665908218,0.075560706,LB
28/04/2020,0.69446067,0.080385427,LB
29/04/2020,0.614777167,0.077787894,LB
30/04/2020,0.64546544,0.082494703,LB
01/05/2020,0.678988502,0.087195032,LB
02/05/2020,0.722518932,0.092587742,LB
03/05/2020,0.80231888,0.102293389,LB
04/05/2020,0.825579146,0.10550645,LB
05/05/2020,0.868421428,0.110157444,LB
06/05/2020,0.944225845,0.114437528,LB
07/05/2020,1.346807234,0.137608962,LB
08/05/2020,1.366080713,0.138288423,LB
09/05/2020,1.354654981,0.132885011,LB
10/05/2020,1.668386063,0.14401546,LB
11/05/2020,1.651699631,0.13487952,LB
12/05/2020,1.527474745,0.125052699,LB
13/05/2020,1.424914194,0.11475438,LB
14/05/2020,1.347988698,0.107074178,LB
15/05/2020,1.271908856,0.100299119,LB
16/05/2020,1.258874576,0.097926949,LB
17/05/2020,1.239365192,0.095115574,LB
18/05/2020,1.306157642,0.094721418,LB
19/05/2020,1.389789854,0.094471178,LB
20/05/2020,1.302588259,0.090899711,LB
21/05/2020,1.400148971,0.091090411,LB
22/05/2020,1.594925866,0.095083933,LB
23/05/2020,1.462006338,0.087872067,LB
24/05/2020,1.257092601,0.07869143,LB
25/05/2020,1.146606746,0.071933577,LB
26/05/2020,1.148132793,0.071135416,LB
27/05/2020,1.174125934,0.070785946,LB
28/05/2020,1.140212805,0.068708821,LB
29/05/2020,1.107561316,0.067028833,LB
30/05/2020,1.11635367,0.065475574,LB
31/05/2020,1.173028968,0.067304781,LB
01/06/2020,1.120615479,0.064377079,LB
02/06/2020,1.04389432,0.062174086,LB
03/06/2020,1.05547113,0.062163471,LB
04/06/2020,0.998460019,0.059215339,LB
05/06/2020,0.799436774,0.052673246,LB
06/06/2020,0.8043259,0.053818636,LB
07/06/2020,0.809013808,0.055088381,LB
08/06/2020,0.895864632,0.059565895,LB
09/06/2020,0.911115991,0.060150303,LB
10/06/2020,0.926300527,0.061266601,LB
11/06/2020,0.970605829,0.063712479,LB
12/06/2020,1.047769385,0.067052721,LB
13/06/2020,1.051304862,0.065760672,LB
14/06/2020,0.941011396,0.063403075,LB
15/06/2020,0.961135425,0.063478604,LB
16/06/2020,0.969821956,0.063445626,LB
17/06/2020,0.983030305,0.065290145,LB
18/06/2020,0.802713413,0.058186399,LB
19/06/2020,0.857225472,0.059563507,LB
20/06/2020,0.961889363,0.064866372,LB
21/06/2020,1.161991764,0.072614466,LB
22/06/2020,1.139506611,0.072241502,LB
23/06/2020,1.118483668,0.070166437,LB
24/06/2020,1.100111319,0.068881704,LB
25/06/2020,1.09614745,0.068040153,LB
26/06/2020,1.139701455,0.069010192,LB
27/06/2020,1.124022085,0.068223226,LB
28/06/2020,1.167034741,0.068646235,LB
29/06/2020,1.087391189,0.064826639,LB
30/06/2020,1.155575824,0.066594598,LB
01/07/2020,1.109202452,0.06404438,LB
02/07/2020,1.091992707,0.063180984,LB
03/07/2020,1.140366075,0.063887434,LB
04/07/2020,1.114825617,0.062277326,LB
05/07/2020,0.979770163,0.057888252,LB
06/07/2020,0.957898912,0.056446385,LB
07/07/2020,0.972622741,0.057893132,LB
08/07/2020,1.037628098,0.059673029,LB
09/07/2020,1.200946969,0.064945201,LB
10/07/2020,1.299829006,0.0661384,LB
11/07/2020,1.455055093,0.068688682,LB
12/07/2020,1.808315672,0.075182383,LB
13/07/2020,1.855349673,0.074554408,LB
14/07/2020,1.630088486,0.068279005,LB
15/07/2020,1.626066364,0.065563012,LB
16/07/2020,1.562739231,0.060143124,LB
17/07/2020,1.539919027,0.057678535,LB
18/07/2020,1.489502176,0.055238702,LB
19/07/2020,1.468909617,0.051373962,LB
20/07/2020,1.40542881,0.048463194,LB
21/07/2020,1.377670009,0.046864372,LB
22/07/2020,1.394777223,0.04501925,LB
23/07/2020,1.411802823,0.043921716,LB
24/07/2020,1.403087013,0.042045638,LB
25/07/2020,1.40133949,0.041305855,LB
26/07/2020,1.314075829,0.038351346,LB
27/07/2020,1.281124475,0.03728149,LB
28/07/2020,1.310020079,0.036882196,LB
29/07/2020,1.31971642,0.035702929,LB
30/07/2020,1.307934973,0.03483642,LB
31/07/2020,1.328196398,0.033894525,LB
01/08/2020,1.329048132,0.033060692,LB
02/08/2020,1.304615677,0.032077214,LB
03/08/2020,1.31881575,0.031937303,LB
04/08/2020,1.209038271,0.029278107,LB
05/08/2020,1.286033454,0.0300014,LB
06/08/2020,1.285405599,0.02896651,LB
07/08/2020,1.294680569,0.028616775,LB
30/03/2020,1.238667775,0.130040815,LK
31/03/2020,1.242171502,0.124934957,LK
01/04/2020,1.147268323,0.118496337,LK
02/04/2020,1.070069903,0.112530712,LK
03/04/2020,0.993550639,0.107880696,LK
04/04/2020,1.024312356,0.109817754,LK
05/04/2020,1.082798614,0.110838692,LK
06/04/2020,0.931398144,0.103750231,LK
07/04/2020,0.955736366,0.105001045,LK
08/04/2020,1.014967831,0.107939128,LK
09/04/2020,0.985534075,0.10644901,LK
10/04/2020,0.990260355,0.107267829,LK
11/04/2020,1.006752485,0.108451742,LK
12/04/2020,1.105886846,0.115524639,LK
13/04/2020,1.118396684,0.113506382,LK
14/04/2020,1.044856269,0.108390628,LK
15/04/2020,1.054821837,0.109928353,LK
16/04/2020,0.9890791,0.105587602,LK
17/04/2020,0.964851829,0.104566394,LK
18/04/2020,1.005763954,0.10624395,LK
19/04/2020,1.088687962,0.11048589,LK
20/04/2020,1.432683458,0.126524508,LK
21/04/2020,1.362937077,0.122306084,LK
22/04/2020,1.445953464,0.123125393,LK
23/04/2020,1.705853178,0.128708996,LK
24/04/2020,2.003564148,0.135313241,LK
25/04/2020,1.999809431,0.127762299,LK
26/04/2020,2.055398814,0.122382583,LK
27/04/2020,2.083198695,0.116097403,LK
28/04/2020,1.846517819,0.102038385,LK
29/04/2020,1.701333973,0.090893353,LK
30/04/2020,1.558190497,0.082303133,LK
01/05/2020,1.480466009,0.075477823,LK
02/05/2020,1.376587403,0.069181801,LK
03/05/2020,1.273627203,0.063832486,LK
04/05/2020,1.207988338,0.059376658,LK
05/05/2020,1.197232732,0.057755104,LK
06/05/2020,1.17294894,0.055711183,LK
07/05/2020,1.112766699,0.05321057,LK
08/05/2020,0.989883355,0.049707313,LK
09/05/2020,0.91643407,0.047359561,LK
10/05/2020,0.811857723,0.044817433,LK
11/05/2020,0.689614781,0.041492868,LK
12/05/2020,0.694656669,0.042350422,LK
13/05/2020,0.726035238,0.044394146,LK
14/05/2020,0.757845005,0.046970052,LK
15/05/2020,0.747269663,0.048592207,LK
16/05/2020,0.817073737,0.051523522,LK
17/05/2020,0.879648736,0.055111098,LK
18/05/2020,0.830819422,0.053798973,LK
19/05/2020,0.90732992,0.056624506,LK
20/05/2020,0.837141076,0.05508841,LK
21/05/2020,0.857806614,0.056612387,LK
22/05/2020,0.889421049,0.057987748,LK
23/05/2020,0.945543881,0.061181784,LK
24/05/2020,1.102286535,0.065378262,LK
25/05/2020,1.236599093,0.070243097,LK
26/05/2020,1.650037798,0.080090148,LK
27/05/2020,1.975830057,0.085869957,LK
28/05/2020,1.900172992,0.082548503,LK
29/05/2020,1.696127042,0.073358083,LK
30/05/2020,1.58464692,0.066692738,LK
31/05/2020,1.411633938,0.059905614,LK
01/06/2020,1.298655337,0.054247804,LK
02/06/2020,1.23207108,0.050520805,LK
03/06/2020,1.295218446,0.050246003,LK
04/06/2020,1.274293908,0.048256702,LK
05/06/2020,1.203533153,0.046285699,LK
06/06/2020,1.145428559,0.044059578,LK
07/06/2020,1.063845962,0.041229067,LK
08/06/2020,1.017109106,0.03952137,LK
09/06/2020,0.808547412,0.035143466,LK
10/06/2020,0.609106631,0.030692509,LK
11/06/2020,0.556741601,0.030139012,LK
12/06/2020,0.559323395,0.031627342,LK
13/06/2020,0.501148609,0.031657589,LK
14/06/2020,0.535361655,0.034032702,LK
15/06/2020,0.603747541,0.038456662,LK
16/06/2020,0.584299944,0.039390148,LK
17/06/2020,0.479321267,0.036916343,LK
18/06/2020,0.449858478,0.037546119,LK
19/06/2020,0.494816793,0.041866289,LK
20/06/2020,0.501927369,0.044801527,LK
21/06/2020,0.469551205,0.045020975,LK
22/06/2020,0.424830946,0.045166321,LK
23/06/2020,0.660829478,0.060462448,LK
24/06/2020,0.721821936,0.066959433,LK
25/06/2020,0.772305909,0.070412659,LK
26/06/2020,0.812716764,0.073587507,LK
27/06/2020,0.934769262,0.080698802,LK
28/06/2020,0.945462893,0.082131928,LK
29/06/2020,0.862714632,0.076456175,LK
30/06/2020,0.85900138,0.075070088,LK
01/07/2020,0.862109823,0.075972625,LK
02/07/2020,0.80794727,0.074164303,LK
03/07/2020,0.829501775,0.077153401,LK
04/07/2020,0.890303265,0.079656062,LK
05/07/2020,0.924217592,0.082774653,LK
06/07/2020,0.941539655,0.084398322,LK
07/07/2020,0.681678852,0.071752978,LK
08/07/2020,0.726121976,0.074721968,LK
09/07/2020,1.177054022,0.099239216,LK
10/07/2020,3.616272871,0.179609401,LK
11/07/2020,3.180350865,0.170888967,LK
12/07/2020,2.850748045,0.14761772,LK
13/07/2020,2.27418674,0.114241308,LK
14/07/2020,1.86368063,0.090302713,LK
15/07/2020,1.585633323,0.074284363,LK
16/07/2020,1.423905913,0.064836212,LK
17/07/2020,1.32411386,0.058463874,LK
18/07/2020,1.247943212,0.053726278,LK
19/07/2020,1.226193195,0.051307098,LK
20/07/2020,1.188664194,0.049035693,LK
21/07/2020,1.143477532,0.046794273,LK
22/07/2020,1.128719861,0.045336036,LK
23/07/2020,1.005460905,0.041891121,LK
24/07/2020,0.516143185,0.029846447,LK
25/07/2020,0.450429512,0.028357767,LK
26/07/2020,0.31532173,0.025017952,LK
27/07/2020,0.344977569,0.027920986,LK
28/07/2020,0.362599331,0.031025612,LK
29/07/2020,0.399776569,0.034804658,LK
30/07/2020,0.417924799,0.038522824,LK
31/07/2020,0.440311292,0.042289148,LK
01/08/2020,0.469229626,0.046041465,LK
02/08/2020,0.464307184,0.048697332,LK
03/08/2020,0.50960318,0.053627856,LK
04/08/2020,0.596966918,0.061683013,LK
05/08/2020,0.545343128,0.060766365,LK
06/08/2020,0.584807604,0.065585848,LK
07/08/2020,0.551377151,0.065829363,LK
15/04/2020,1.521456224,0.213501692,LR
16/04/2020,1.371275407,0.18749025,LR
17/04/2020,1.655461618,0.199731475,LR
18/04/2020,1.461788294,0.18277178,LR
19/04/2020,1.589717991,0.181992096,LR
20/04/2020,1.592684428,0.174752609,LR
21/04/2020,1.489639734,0.161114684,LR
22/04/2020,1.105951038,0.132608295,LR
23/04/2020,1.055025698,0.127146762,LR
24/04/2020,1.185428989,0.132973716,LR
25/04/2020,1.052010288,0.12340638,LR
26/04/2020,1.066052238,0.123591644,LR
27/04/2020,0.929551367,0.114880113,LR
28/04/2020,1.174389808,0.128145152,LR
29/04/2020,1.166335221,0.128095764,LR
30/04/2020,1.14269638,0.126772059,LR
01/05/2020,1.035019177,0.117519751,LR
02/05/2020,1.048583455,0.116657328,LR
03/05/2020,0.895811328,0.108303339,LR
04/05/2020,0.904040602,0.109021589,LR
05/05/2020,0.949048721,0.113719225,LR
06/05/2020,1.073656405,0.1238472,LR
07/05/2020,1.229294594,0.130121574,LR
08/05/2020,1.122767351,0.121932754,LR
09/05/2020,1.053553148,0.116821376,LR
10/05/2020,0.988726431,0.113369148,LR
11/05/2020,1.139266494,0.121026127,LR
12/05/2020,0.9068399,0.106893787,LR
13/05/2020,0.936251242,0.108992892,LR
14/05/2020,0.973796794,0.112632328,LR
15/05/2020,0.893025585,0.108726669,LR
16/05/2020,0.933436352,0.111381658,LR
17/05/2020,0.935569316,0.112829167,LR
18/05/2020,0.880095893,0.109367308,LR
19/05/2020,0.898666621,0.111487002,LR
20/05/2020,0.876052178,0.113807236,LR
21/05/2020,0.765845495,0.106354106,LR
22/05/2020,0.77533556,0.109133214,LR
23/05/2020,0.906182342,0.121491663,LR
24/05/2020,1.100259398,0.135200698,LR
25/05/2020,0.904615852,0.121418979,LR
26/05/2020,0.927762984,0.124961416,LR
27/05/2020,0.904711892,0.123570371,LR
28/05/2020,0.938413644,0.12522287,LR
29/05/2020,0.953041315,0.128208188,LR
30/05/2020,1.015593235,0.132801945,LR
31/05/2020,1.110439761,0.139847423,LR
01/06/2020,1.188416724,0.144195456,LR
02/06/2020,1.349121062,0.150967358,LR
03/06/2020,1.290220232,0.145996294,LR
04/06/2020,1.27478571,0.140633489,LR
05/06/2020,1.274835797,0.136559392,LR
06/06/2020,1.28749867,0.135373721,LR
07/06/2020,1.282325842,0.131231567,LR
08/06/2020,1.364310074,0.132595763,LR
09/06/2020,1.443438263,0.133978613,LR
